j行 I列 value_mean
32 88 1.6340697E-05
32 89 1.7975778E-05
32 89 1.7975778E-05
32 89 1.7975778E-05
32 90 1.2817900375E-05
32 90 1.2817900375E-05
32 90 1.2817900375E-05
32 90 1.2817900375E-05
32 91 0.000018761
32 91 0.000018761
32 92 0.000009915
32 92 0.000009915
32 93 1.58987375E-05
32 93 1.58987375E-05
32 93 1.58987375E-05
32 93 1.58987375E-05
32 94 0.000015957
32 94 0.000015957
32 94 0.000015957
33 1 3.641113E-05
33 1 3.641113E-05
33 1 3.641113E-05
33 1 3.641113E-05
33 1 3.641113E-05
33 2 2.84367491666667E-05
33 2 2.84367491666667E-05
33 2 2.84367491666667E-05
33 2 2.84367491666667E-05
33 2 2.84367491666667E-05
33 2 2.84367491666667E-05
33 3 2.96378193333333E-05
33 3 2.96378193333333E-05
33 3 2.96378193333333E-05
33 3 2.96378193333333E-05
33 3 2.96378193333333E-05
33 3 2.96378193333333E-05
33 5 2.54960915E-05
33 5 2.54960915E-05
33 6 2.9863939E-05
33 6 2.9863939E-05
33 6 2.9863939E-05
33 6 2.9863939E-05
33 6 2.9863939E-05
33 6 2.9863939E-05
33 6 2.9863939E-05
33 7 2.4174089E-05
33 7 2.4174089E-05
33 7 2.4174089E-05
33 7 2.4174089E-05
33 26 5.2645825E-05
33 26 5.2645825E-05
33 45 0.0001415666
33 46 5.33226605E-05
33 46 5.33226605E-05
33 46 5.33226605E-05
33 46 5.33226605E-05
33 47 5.1228255E-05
33 47 5.1228255E-05
33 47 5.1228255E-05
33 47 5.1228255E-05
33 47 5.1228255E-05
33 48 5.119105625E-05
33 48 5.119105625E-05
33 48 5.119105625E-05
33 48 5.119105625E-05
33 49 5.2159522E-05
33 49 5.2159522E-05
33 49 5.2159522E-05
33 49 5.2159522E-05
33 49 5.2159522E-05
33 49 5.2159522E-05
33 50 4.40535125E-05
33 50 4.40535125E-05
33 50 4.40535125E-05
33 50 4.40535125E-05
33 50 4.40535125E-05
33 50 4.40535125E-05
33 50 4.40535125E-05
33 50 4.40535125E-05
33 51 4.90573921428571E-05
33 51 4.90573921428571E-05
33 51 4.90573921428571E-05
33 51 4.90573921428571E-05
33 51 4.90573921428571E-05
33 51 4.90573921428571E-05
33 51 4.90573921428571E-05
33 52 5.75520708571429E-05
33 52 5.75520708571429E-05
33 52 5.75520708571429E-05
33 52 5.75520708571429E-05
33 52 5.75520708571429E-05
33 52 5.75520708571429E-05
33 52 5.75520708571429E-05
33 53 4.8511071875E-05
33 53 4.8511071875E-05
33 53 4.8511071875E-05
33 53 4.8511071875E-05
33 53 4.8511071875E-05
33 53 4.8511071875E-05
33 53 4.8511071875E-05
33 53 4.8511071875E-05
33 54 4.4225292E-05
33 54 4.4225292E-05
33 54 4.4225292E-05
33 54 4.4225292E-05
33 54 4.4225292E-05
33 54 4.4225292E-05
33 54 4.4225292E-05
33 54 4.4225292E-05
33 55 4.9473743125E-05
33 55 4.9473743125E-05
33 55 4.9473743125E-05
33 55 4.9473743125E-05
33 55 4.9473743125E-05
33 55 4.9473743125E-05
33 55 4.9473743125E-05
33 55 4.9473743125E-05
33 56 4.183393525E-05
33 56 4.183393525E-05
33 56 4.183393525E-05
33 56 4.183393525E-05
33 57 4.64921883333333E-05
33 57 4.64921883333333E-05
33 57 4.64921883333333E-05
33 57 4.64921883333333E-05
33 57 4.64921883333333E-05
33 57 4.64921883333333E-05
33 58 5.237150775E-05
33 58 5.237150775E-05
33 58 5.237150775E-05
33 58 5.237150775E-05
33 59 4.84386332857143E-05
33 59 4.84386332857143E-05
33 59 4.84386332857143E-05
33 59 4.84386332857143E-05
33 59 4.84386332857143E-05
33 59 4.84386332857143E-05
33 59 4.84386332857143E-05
33 60 3.88292925E-05
33 60 3.88292925E-05
33 60 3.88292925E-05
33 60 3.88292925E-05
33 60 3.88292925E-05
33 60 3.88292925E-05
33 61 4.0980835875E-05
33 61 4.0980835875E-05
33 61 4.0980835875E-05
33 61 4.0980835875E-05
33 61 4.0980835875E-05
33 61 4.0980835875E-05
33 61 4.0980835875E-05
33 61 4.0980835875E-05
33 62 5.52405625E-05
33 62 5.52405625E-05
33 63 7.10227398E-05
33 63 7.10227398E-05
33 63 7.10227398E-05
33 63 7.10227398E-05
33 63 7.10227398E-05
33 64 5.42797173333333E-05
33 64 5.42797173333333E-05
33 64 5.42797173333333E-05
33 66 5.3436087E-05
33 66 5.3436087E-05
33 66 5.3436087E-05
33 68 8.818252E-05
33 68 8.818252E-05
33 68 8.818252E-05
33 69 6.84668386666667E-05
33 69 6.84668386666667E-05
33 69 6.84668386666667E-05
33 71 4.4660501E-05
33 71 4.4660501E-05
33 71 4.4660501E-05
33 71 4.4660501E-05
33 71 4.4660501E-05
33 71 4.4660501E-05
33 72 0.000040282
33 72 0.000040282
33 72 0.000040282
33 72 0.000040282
33 72 0.000040282
33 72 0.000040282
33 73 3.84820506E-05
33 73 3.84820506E-05
33 73 3.84820506E-05
33 73 3.84820506E-05
33 73 3.84820506E-05
33 74 3.58777566E-05
33 74 3.58777566E-05
33 74 3.58777566E-05
33 74 3.58777566E-05
33 74 3.58777566E-05
33 75 4.19647556E-05
33 75 4.19647556E-05
33 75 4.19647556E-05
33 75 4.19647556E-05
33 75 4.19647556E-05
33 76 4.53983624E-05
33 76 4.53983624E-05
33 76 4.53983624E-05
33 76 4.53983624E-05
33 76 4.53983624E-05
33 77 4.69164562E-05
33 77 4.69164562E-05
33 77 4.69164562E-05
33 77 4.69164562E-05
33 77 4.69164562E-05
33 78 4.48763533333333E-05
33 78 4.48763533333333E-05
33 78 4.48763533333333E-05
33 80 2.75162783333333E-05
33 80 2.75162783333333E-05
33 80 2.75162783333333E-05
33 81 2.628652025E-05
33 81 2.628652025E-05
33 81 2.628652025E-05
33 81 2.628652025E-05
33 82 2.136515075E-05
33 82 2.136515075E-05
33 82 2.136515075E-05
33 82 2.136515075E-05
33 83 2.06584255E-05
33 83 2.06584255E-05
33 84 1.822238E-05
33 84 1.822238E-05
33 86 1.965718875E-05
33 86 1.965718875E-05
33 87 0.000020202
33 88 0.000012717
33 88 0.000012717
33 88 0.000012717
33 89 1.31511007E-05
33 89 1.31511007E-05
33 89 1.31511007E-05
33 89 1.31511007E-05
33 89 1.31511007E-05
33 90 0.000013048
33 90 0.000013048
33 90 0.000013048
33 91 0.00001663
33 91 0.00001663
33 91 0.00001663
33 92 1.2234557E-05
33 92 1.2234557E-05
33 93 1.5601245E-05
33 93 1.5601245E-05
33 93 1.5601245E-05
33 94 1.3032926E-05
33 94 1.3032926E-05
33 94 1.3032926E-05
34 1 3.30777775E-05
34 1 3.30777775E-05
34 2 3.0359817E-05
34 3 3.438534725E-05
34 3 3.438534725E-05
34 3 3.438534725E-05
34 3 3.438534725E-05
34 4 4.74888E-05
34 5 3.10761653333333E-05
34 5 3.10761653333333E-05
34 5 3.10761653333333E-05
34 6 2.78785645E-05
34 6 2.78785645E-05
34 6 2.78785645E-05
34 6 2.78785645E-05
34 6 2.78785645E-05
34 6 2.78785645E-05
34 26 5.3748612E-05
34 46 3.867753E-05
34 47 4.138145025E-05
34 47 4.138145025E-05
34 47 4.138145025E-05
34 47 4.138145025E-05
34 48 0.000056705
34 48 0.000056705
34 48 0.000056705
34 48 0.000056705
34 48 0.000056705
34 48 0.000056705
34 48 0.000056705
34 49 6.4016689E-05
34 49 6.4016689E-05
34 49 6.4016689E-05
34 49 6.4016689E-05
34 49 6.4016689E-05
34 49 6.4016689E-05
34 50 4.6096740125E-05
34 50 4.6096740125E-05
34 50 4.6096740125E-05
34 50 4.6096740125E-05
34 50 4.6096740125E-05
34 50 4.6096740125E-05
34 50 4.6096740125E-05
34 50 4.6096740125E-05
34 51 4.6870342375E-05
34 51 4.6870342375E-05
34 51 4.6870342375E-05
34 51 4.6870342375E-05
34 51 4.6870342375E-05
34 51 4.6870342375E-05
34 51 4.6870342375E-05
34 51 4.6870342375E-05
34 52 4.94644984E-05
34 52 4.94644984E-05
34 52 4.94644984E-05
34 52 4.94644984E-05
34 52 4.94644984E-05
34 53 5.9841857875E-05
34 53 5.9841857875E-05
34 53 5.9841857875E-05
34 53 5.9841857875E-05
34 53 5.9841857875E-05
34 53 5.9841857875E-05
34 53 5.9841857875E-05
34 53 5.9841857875E-05
34 54 5.52808105E-05
34 54 5.52808105E-05
34 54 5.52808105E-05
34 54 5.52808105E-05
34 54 5.52808105E-05
34 54 5.52808105E-05
34 55 4.5362811875E-05
34 55 4.5362811875E-05
34 55 4.5362811875E-05
34 55 4.5362811875E-05
34 55 4.5362811875E-05
34 55 4.5362811875E-05
34 55 4.5362811875E-05
34 55 4.5362811875E-05
34 56 4.88643524285714E-05
34 56 4.88643524285714E-05
34 56 4.88643524285714E-05
34 56 4.88643524285714E-05
34 56 4.88643524285714E-05
34 56 4.88643524285714E-05
34 56 4.88643524285714E-05
34 57 4.58420778333333E-05
34 57 4.58420778333333E-05
34 57 4.58420778333333E-05
34 57 4.58420778333333E-05
34 57 4.58420778333333E-05
34 57 4.58420778333333E-05
34 58 4.583433175E-05
34 58 4.583433175E-05
34 58 4.583433175E-05
34 58 4.583433175E-05
34 59 5.4008235E-05
34 59 5.4008235E-05
34 59 5.4008235E-05
34 59 5.4008235E-05
34 59 5.4008235E-05
34 60 0.000059875
34 60 0.000059875
34 60 0.000059875
34 60 0.000059875
34 60 0.000059875
34 60 0.000059875
34 60 0.000059875
34 61 4.16169086666667E-05
34 61 4.16169086666667E-05
34 61 4.16169086666667E-05
34 61 4.16169086666667E-05
34 61 4.16169086666667E-05
34 61 4.16169086666667E-05
34 62 4.64556686666667E-05
34 62 4.64556686666667E-05
34 62 4.64556686666667E-05
34 63 0.000043139
34 64 5.84274045E-05
34 64 5.84274045E-05
34 64 5.84274045E-05
34 64 5.84274045E-05
34 66 0.000046
34 66 0.000046
34 66 0.000046
34 68 5.2844373E-05
34 68 5.2844373E-05
34 68 5.2844373E-05
34 70 5.57428476666667E-05
34 70 5.57428476666667E-05
34 70 5.57428476666667E-05
34 70 5.57428476666667E-05
34 70 5.57428476666667E-05
34 70 5.57428476666667E-05
34 71 4.40495538E-05
34 71 4.40495538E-05
34 71 4.40495538E-05
34 71 4.40495538E-05
34 71 4.40495538E-05
34 72 0.000033487
34 72 0.000033487
34 72 0.000033487
34 72 0.000033487
34 72 0.000033487
34 72 0.000033487
34 73 3.39905704E-05
34 73 3.39905704E-05
34 73 3.39905704E-05
34 73 3.39905704E-05
34 73 3.39905704E-05
34 74 0.000034956
34 74 0.000034956
34 74 0.000034956
34 74 0.000034956
34 74 0.000034956
34 75 4.1799199E-05
34 75 4.1799199E-05
34 75 4.1799199E-05
34 75 4.1799199E-05
34 76 4.52717732E-05
34 76 4.52717732E-05
34 76 4.52717732E-05
34 76 4.52717732E-05
34 76 4.52717732E-05
34 77 4.74661284E-05
34 77 4.74661284E-05
34 77 4.74661284E-05
34 77 4.74661284E-05
34 77 4.74661284E-05
34 78 4.28476795E-05
34 78 4.28476795E-05
34 78 4.28476795E-05
34 78 4.28476795E-05
34 79 3.8290949E-05
34 79 3.8290949E-05
34 80 3.3853084E-05
34 81 3.44082473333333E-05
34 81 3.44082473333333E-05
34 81 3.44082473333333E-05
34 82 0.000028043
34 82 0.000028043
34 82 0.000028043
34 82 0.000028043
34 83 2.859537775E-05
34 83 2.859537775E-05
34 83 2.859537775E-05
34 83 2.859537775E-05
34 84 2.431087875E-05
34 84 2.431087875E-05
34 84 2.431087875E-05
34 84 2.431087875E-05
34 86 0.000016107
34 87 2.01796015E-05
34 87 2.01796015E-05
34 88 0.000015961
34 88 0.000015961
34 88 0.000015961
34 88 0.000015961
34 89 1.57966481666667E-05
34 89 1.57966481666667E-05
34 89 1.57966481666667E-05
34 90 1.528771E-05
34 90 1.528771E-05
34 90 1.528771E-05
34 90 1.528771E-05
34 91 1.39376933333333E-05
34 91 1.39376933333333E-05
34 91 1.39376933333333E-05
34 92 1.39074605E-05
34 92 1.39074605E-05
34 92 1.39074605E-05
34 92 1.39074605E-05
34 93 1.620388025E-05
34 93 1.620388025E-05
34 93 1.620388025E-05
34 93 1.620388025E-05
34 94 1.30422905E-05
34 94 1.30422905E-05
34 94 1.30422905E-05
35 1 5.73638875714286E-05
35 1 5.73638875714286E-05
35 1 5.73638875714286E-05
35 1 5.73638875714286E-05
35 1 5.73638875714286E-05
35 1 5.73638875714286E-05
35 1 5.73638875714286E-05
35 2 0.000035694
35 2 0.000035694
35 2 0.000035694
35 2 0.000035694
35 2 0.000035694
35 2 0.000035694
35 3 3.4133719E-05
35 3 3.4133719E-05
35 3 3.4133719E-05
35 3 3.4133719E-05
35 3 3.4133719E-05
35 3 3.4133719E-05
35 3 3.4133719E-05
35 4 3.66350671666667E-05
35 4 3.66350671666667E-05
35 4 3.66350671666667E-05
35 4 3.66350671666667E-05
35 4 3.66350671666667E-05
35 4 3.66350671666667E-05
35 5 3.37426682E-05
35 5 3.37426682E-05
35 5 3.37426682E-05
35 5 3.37426682E-05
35 5 3.37426682E-05
35 6 3.39311478333333E-05
35 6 3.39311478333333E-05
35 6 3.39311478333333E-05
35 6 3.39311478333333E-05
35 6 3.39311478333333E-05
35 6 3.39311478333333E-05
35 7 4.4228338E-05
35 48 6.009305E-05
35 49 5.7421195E-05
35 49 5.7421195E-05
35 49 5.7421195E-05
35 49 5.7421195E-05
35 49 5.7421195E-05
35 50 4.6402272E-05
35 50 4.6402272E-05
35 50 4.6402272E-05
35 50 4.6402272E-05
35 50 4.6402272E-05
35 50 4.6402272E-05
35 50 4.6402272E-05
35 50 4.6402272E-05
35 51 5.0284866875E-05
35 51 5.0284866875E-05
35 51 5.0284866875E-05
35 51 5.0284866875E-05
35 51 5.0284866875E-05
35 51 5.0284866875E-05
35 51 5.0284866875E-05
35 51 5.0284866875E-05
35 52 5.56532292857143E-05
35 52 5.56532292857143E-05
35 52 5.56532292857143E-05
35 52 5.56532292857143E-05
35 52 5.56532292857143E-05
35 52 5.56532292857143E-05
35 52 5.56532292857143E-05
35 53 0.000050313
35 53 0.000050313
35 53 0.000050313
35 53 0.000050313
35 53 0.000050313
35 53 0.000050313
35 53 0.000050313
35 53 0.000050313
35 53 0.000050313
35 54 4.55188153333333E-05
35 54 4.55188153333333E-05
35 54 4.55188153333333E-05
35 54 4.55188153333333E-05
35 54 4.55188153333333E-05
35 54 4.55188153333333E-05
35 55 4.492974625E-05
35 55 4.492974625E-05
35 55 4.492974625E-05
35 55 4.492974625E-05
35 55 4.492974625E-05
35 55 4.492974625E-05
35 55 4.492974625E-05
35 55 4.492974625E-05
35 56 4.82243447142857E-05
35 56 4.82243447142857E-05
35 56 4.82243447142857E-05
35 56 4.82243447142857E-05
35 56 4.82243447142857E-05
35 56 4.82243447142857E-05
35 56 4.82243447142857E-05
35 57 4.48716904285714E-05
35 57 4.48716904285714E-05
35 57 4.48716904285714E-05
35 57 4.48716904285714E-05
35 57 4.48716904285714E-05
35 57 4.48716904285714E-05
35 57 4.48716904285714E-05
35 58 0.000044436
35 58 0.000044436
35 58 0.000044436
35 58 0.000044436
35 58 0.000044436
35 58 0.000044436
35 58 0.000044436
35 59 4.29739345E-05
35 59 4.29739345E-05
35 59 4.29739345E-05
35 59 4.29739345E-05
35 59 4.29739345E-05
35 59 4.29739345E-05
35 60 0.000045111
35 60 0.000045111
35 60 0.000045111
35 60 0.000045111
35 60 0.000045111
35 60 0.000045111
35 60 0.000045111
35 61 3.75110766666667E-05
35 61 3.75110766666667E-05
35 61 3.75110766666667E-05
35 61 3.75110766666667E-05
35 61 3.75110766666667E-05
35 61 3.75110766666667E-05
35 62 3.6903429E-05
35 62 3.6903429E-05
35 63 4.636608175E-05
35 63 4.636608175E-05
35 63 4.636608175E-05
35 63 4.636608175E-05
35 64 6.571012E-05
35 65 5.8974463E-05
35 68 6.0138605E-05
35 69 4.20894312857143E-05
35 69 4.20894312857143E-05
35 69 4.20894312857143E-05
35 69 4.20894312857143E-05
35 69 4.20894312857143E-05
35 69 4.20894312857143E-05
35 69 4.20894312857143E-05
35 70 3.88155712E-05
35 70 3.88155712E-05
35 70 3.88155712E-05
35 70 3.88155712E-05
35 70 3.88155712E-05
35 71 3.92741936E-05
35 71 3.92741936E-05
35 71 3.92741936E-05
35 71 3.92741936E-05
35 71 3.92741936E-05
35 72 3.76107082E-05
35 72 3.76107082E-05
35 72 3.76107082E-05
35 72 3.76107082E-05
35 72 3.76107082E-05
35 73 3.04074338E-05
35 73 3.04074338E-05
35 73 3.04074338E-05
35 73 3.04074338E-05
35 73 3.04074338E-05
35 74 3.40229392E-05
35 74 3.40229392E-05
35 74 3.40229392E-05
35 74 3.40229392E-05
35 74 3.40229392E-05
35 75 4.263031E-05
35 75 4.263031E-05
35 75 4.263031E-05
35 75 4.263031E-05
35 75 4.263031E-05
35 76 4.68411458E-05
35 76 4.68411458E-05
35 76 4.68411458E-05
35 76 4.68411458E-05
35 76 4.68411458E-05
35 77 0.000041084
35 77 0.000041084
35 77 0.000041084
35 77 0.000041084
35 77 0.000041084
35 78 4.0454077E-05
35 78 4.0454077E-05
35 79 4.1004759E-05
35 79 4.1004759E-05
35 79 4.1004759E-05
35 79 4.1004759E-05
35 79 4.1004759E-05
35 80 3.8720482E-05
35 80 3.8720482E-05
35 80 3.8720482E-05
35 80 3.8720482E-05
35 80 3.8720482E-05
35 81 0.000030552
35 81 0.000030552
35 81 0.000030552
35 81 0.000030552
35 82 3.36882356E-05
35 82 3.36882356E-05
35 82 3.36882356E-05
35 82 3.36882356E-05
35 82 3.36882356E-05
35 83 3.421142925E-05
35 83 3.421142925E-05
35 83 3.421142925E-05
35 83 3.421142925E-05
35 84 3.42842656666667E-05
35 84 3.42842656666667E-05
35 84 3.42842656666667E-05
35 85 2.7404093E-05
35 85 2.7404093E-05
35 85 2.7404093E-05
35 86 3.0998919E-05
35 86 3.0998919E-05
35 86 3.0998919E-05
35 87 0.000020376
35 87 0.000020376
35 87 0.000020376
35 87 0.000020376
35 88 1.79792055E-05
35 88 1.79792055E-05
35 88 1.79792055E-05
35 89 2.2245136E-05
35 89 2.2245136E-05
35 89 2.2245136E-05
35 89 2.2245136E-05
35 90 0.000021295
35 90 0.000021295
35 90 0.000021295
35 91 1.981306E-05
35 91 1.981306E-05
35 91 1.981306E-05
35 91 1.981306E-05
35 92 2.02771446666667E-05
35 92 2.02771446666667E-05
35 92 2.02771446666667E-05
35 93 1.3612625E-05
35 93 1.3612625E-05
35 94 1.1843785E-05
35 94 1.1843785E-05
36 1 4.73583485714286E-05
36 1 4.73583485714286E-05
36 1 4.73583485714286E-05
36 1 4.73583485714286E-05
36 1 4.73583485714286E-05
36 1 4.73583485714286E-05
36 1 4.73583485714286E-05
36 2 3.92704531666667E-05
36 2 3.92704531666667E-05
36 2 3.92704531666667E-05
36 2 3.92704531666667E-05
36 2 3.92704531666667E-05
36 2 3.92704531666667E-05
36 3 3.62292718E-05
36 3 3.62292718E-05
36 3 3.62292718E-05
36 3 3.62292718E-05
36 3 3.62292718E-05
36 4 3.41249355714286E-05
36 4 3.41249355714286E-05
36 4 3.41249355714286E-05
36 4 3.41249355714286E-05
36 4 3.41249355714286E-05
36 4 3.41249355714286E-05
36 4 3.41249355714286E-05
36 5 3.47583781428571E-05
36 5 3.47583781428571E-05
36 5 3.47583781428571E-05
36 5 3.47583781428571E-05
36 5 3.47583781428571E-05
36 5 3.47583781428571E-05
36 5 3.47583781428571E-05
36 6 3.4918416E-05
36 6 3.4918416E-05
36 6 3.4918416E-05
36 6 3.4918416E-05
36 6 3.4918416E-05
36 6 3.4918416E-05
36 6 3.4918416E-05
36 6 3.4918416E-05
36 7 4.04595885E-05
36 7 4.04595885E-05
36 7 4.04595885E-05
36 7 4.04595885E-05
36 30 5.998311E-05
36 31 5.5257387E-05
36 49 4.85587515E-05
36 49 4.85587515E-05
36 50 0.000045196
36 50 0.000045196
36 50 0.000045196
36 50 0.000045196
36 50 0.000045196
36 50 0.000045196
36 50 0.000045196
36 50 0.000045196
36 51 5.05402525714286E-05
36 51 5.05402525714286E-05
36 51 5.05402525714286E-05
36 51 5.05402525714286E-05
36 51 5.05402525714286E-05
36 51 5.05402525714286E-05
36 51 5.05402525714286E-05
36 52 4.81278262857143E-05
36 52 4.81278262857143E-05
36 52 4.81278262857143E-05
36 52 4.81278262857143E-05
36 52 4.81278262857143E-05
36 52 4.81278262857143E-05
36 52 4.81278262857143E-05
36 53 4.67736537142857E-05
36 53 4.67736537142857E-05
36 53 4.67736537142857E-05
36 53 4.67736537142857E-05
36 53 4.67736537142857E-05
36 53 4.67736537142857E-05
36 53 4.67736537142857E-05
36 54 4.7445423E-05
36 54 4.7445423E-05
36 54 4.7445423E-05
36 54 4.7445423E-05
36 54 4.7445423E-05
36 54 4.7445423E-05
36 54 4.7445423E-05
36 55 4.50177755E-05
36 55 4.50177755E-05
36 55 4.50177755E-05
36 55 4.50177755E-05
36 55 4.50177755E-05
36 55 4.50177755E-05
36 56 0.000043547
36 56 0.000043547
36 56 0.000043547
36 56 0.000043547
36 56 0.000043547
36 56 0.000043547
36 56 0.000043547
36 57 5.09952411428572E-05
36 57 5.09952411428572E-05
36 57 5.09952411428572E-05
36 57 5.09952411428572E-05
36 57 5.09952411428572E-05
36 57 5.09952411428572E-05
36 57 5.09952411428572E-05
36 58 0.000045665
36 58 0.000045665
36 58 0.000045665
36 58 0.000045665
36 58 0.000045665
36 58 0.000045665
36 58 0.000045665
36 59 4.76854128571429E-05
36 59 4.76854128571429E-05
36 59 4.76854128571429E-05
36 59 4.76854128571429E-05
36 59 4.76854128571429E-05
36 59 4.76854128571429E-05
36 59 4.76854128571429E-05
36 60 0.000047173
36 60 0.000047173
36 60 0.000047173
36 60 0.000047173
36 60 0.000047173
36 60 0.000047173
36 60 0.000047173
36 61 5.00945685E-05
36 61 5.00945685E-05
36 61 5.00945685E-05
36 61 5.00945685E-05
36 61 5.00945685E-05
36 61 5.00945685E-05
36 62 4.3866719E-05
36 62 4.3866719E-05
36 62 4.3866719E-05
36 62 4.3866719E-05
36 62 4.3866719E-05
36 62 4.3866719E-05
36 63 4.119494675E-05
36 63 4.119494675E-05
36 63 4.119494675E-05
36 63 4.119494675E-05
36 64 4.6436183E-05
36 64 4.6436183E-05
36 67 3.7468417E-05
36 68 6.0122096E-05
36 69 4.11707945E-05
36 69 4.11707945E-05
36 69 4.11707945E-05
36 69 4.11707945E-05
36 69 4.11707945E-05
36 69 4.11707945E-05
36 70 3.58919418333333E-05
36 70 3.58919418333333E-05
36 70 3.58919418333333E-05
36 70 3.58919418333333E-05
36 70 3.58919418333333E-05
36 70 3.58919418333333E-05
36 71 3.72844064E-05
36 71 3.72844064E-05
36 71 3.72844064E-05
36 71 3.72844064E-05
36 71 3.72844064E-05
36 72 3.4414588E-05
36 72 3.4414588E-05
36 72 3.4414588E-05
36 72 3.4414588E-05
36 72 3.4414588E-05
36 72 3.4414588E-05
36 73 3.14214925E-05
36 73 3.14214925E-05
36 73 3.14214925E-05
36 73 3.14214925E-05
36 74 3.26399268333333E-05
36 74 3.26399268333333E-05
36 74 3.26399268333333E-05
36 74 3.26399268333333E-05
36 74 3.26399268333333E-05
36 74 3.26399268333333E-05
36 75 3.6263129E-05
36 75 3.6263129E-05
36 75 3.6263129E-05
36 75 3.6263129E-05
36 75 3.6263129E-05
36 76 4.0451295E-05
36 76 4.0451295E-05
36 76 4.0451295E-05
36 76 4.0451295E-05
36 76 4.0451295E-05
36 77 0.000042404
36 77 0.000042404
36 77 0.000042404
36 77 0.000042404
36 78 0.000042009
36 78 0.000042009
36 78 0.000042009
36 79 0.000053151
36 79 0.000053151
36 79 0.000053151
36 79 0.000053151
36 80 4.2200283E-05
36 80 4.2200283E-05
36 80 4.2200283E-05
36 80 4.2200283E-05
36 81 3.690839625E-05
36 81 3.690839625E-05
36 81 3.690839625E-05
36 81 3.690839625E-05
36 82 3.446626625E-05
36 82 3.446626625E-05
36 82 3.446626625E-05
36 82 3.446626625E-05
36 83 5.17086195E-05
36 83 5.17086195E-05
36 84 3.740720725E-05
36 84 3.740720725E-05
36 84 3.740720725E-05
36 84 3.740720725E-05
36 85 0.000025561
36 85 0.000025561
36 85 0.000025561
36 85 0.000025561
36 85 0.000025561
36 86 2.42437863333333E-05
36 86 2.42437863333333E-05
36 86 2.42437863333333E-05
36 87 3.0658754E-05
36 87 3.0658754E-05
36 87 3.0658754E-05
36 88 2.48145678E-05
36 88 2.48145678E-05
36 88 2.48145678E-05
36 88 2.48145678E-05
36 88 2.48145678E-05
36 89 2.74012195E-05
36 89 2.74012195E-05
36 90 2.14923734E-05
36 90 2.14923734E-05
36 90 2.14923734E-05
36 90 2.14923734E-05
36 90 2.14923734E-05
36 91 1.95956253333333E-05
36 91 1.95956253333333E-05
36 91 1.95956253333333E-05
36 92 2.04853855E-05
36 92 2.04853855E-05
36 92 2.04853855E-05
36 92 2.04853855E-05
36 93 0.000015721
36 93 0.000015721
36 94 1.591643725E-05
36 94 1.591643725E-05
36 94 1.591643725E-05
36 94 1.591643725E-05
37 1 4.48982607142857E-05
37 1 4.48982607142857E-05
37 1 4.48982607142857E-05
37 1 4.48982607142857E-05
37 1 4.48982607142857E-05
37 1 4.48982607142857E-05
37 1 4.48982607142857E-05
37 2 4.0090255E-05
37 2 4.0090255E-05
37 2 4.0090255E-05
37 2 4.0090255E-05
37 2 4.0090255E-05
37 2 4.0090255E-05
37 2 4.0090255E-05
37 3 3.23102375E-05
37 3 3.23102375E-05
37 4 3.334646925E-05
37 4 3.334646925E-05
37 4 3.334646925E-05
37 4 3.334646925E-05
37 4 3.334646925E-05
37 4 3.334646925E-05
37 4 3.334646925E-05
37 4 3.334646925E-05
37 5 3.45396251428571E-05
37 5 3.45396251428571E-05
37 5 3.45396251428571E-05
37 5 3.45396251428571E-05
37 5 3.45396251428571E-05
37 5 3.45396251428571E-05
37 5 3.45396251428571E-05
37 6 3.808585E-05
37 6 3.808585E-05
37 6 3.808585E-05
37 6 3.808585E-05
37 6 3.808585E-05
37 6 3.808585E-05
37 6 3.808585E-05
37 6 3.808585E-05
37 7 0.000040488
37 7 0.000040488
37 7 0.000040488
37 7 0.000040488
37 7 0.000040488
37 7 0.000040488
37 7 0.000040488
37 8 3.780140625E-05
37 8 3.780140625E-05
37 8 3.780140625E-05
37 8 3.780140625E-05
37 29 5.7374247E-05
37 31 7.335958E-05
37 31 7.335958E-05
37 31 7.335958E-05
37 31 7.335958E-05
37 48 4.381589E-05
37 49 3.7785296E-05
37 50 3.951924725E-05
37 50 3.951924725E-05
37 50 3.951924725E-05
37 50 3.951924725E-05
37 51 4.78467938571429E-05
37 51 4.78467938571429E-05
37 51 4.78467938571429E-05
37 51 4.78467938571429E-05
37 51 4.78467938571429E-05
37 51 4.78467938571429E-05
37 51 4.78467938571429E-05
37 52 5.13752331428571E-05
37 52 5.13752331428571E-05
37 52 5.13752331428571E-05
37 52 5.13752331428571E-05
37 52 5.13752331428571E-05
37 52 5.13752331428571E-05
37 52 5.13752331428571E-05
37 53 4.658815025E-05
37 53 4.658815025E-05
37 53 4.658815025E-05
37 53 4.658815025E-05
37 53 4.658815025E-05
37 53 4.658815025E-05
37 53 4.658815025E-05
37 53 4.658815025E-05
37 54 4.6262449375E-05
37 54 4.6262449375E-05
37 54 4.6262449375E-05
37 54 4.6262449375E-05
37 54 4.6262449375E-05
37 54 4.6262449375E-05
37 54 4.6262449375E-05
37 54 4.6262449375E-05
37 55 4.761187325E-05
37 55 4.761187325E-05
37 55 4.761187325E-05
37 55 4.761187325E-05
37 55 4.761187325E-05
37 55 4.761187325E-05
37 55 4.761187325E-05
37 55 4.761187325E-05
37 56 4.56767711666667E-05
37 56 4.56767711666667E-05
